Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,Bolt Hole Spacing - Across,C0 - Static Load,C - Dynamic Load (Basic),CAD,LinkToPart,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,UPC Code,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension E,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension K,Dimension L,Dimension M,Dimension R,Dimension S,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max
QMPX34J615S,23234 ,6 15/16 in,7.88 in / 200 mm,21.63 in / 549.4 mm,24.38 in / 619.3 mm,4.44 in / 112.8 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx34j615s,Mounted Bearing,23234,6 15/16 in,Imperial,QMPX34J615SB/QMPX34J615SC/QMPX34J615SEB/QMPX34J615SEC/QMPX34J615SEM/QMPX34J615SEN/QMPX34J615SEO/QMPX34J615SET/QMPX34J615SM/QMPX34J615SN/QMPX34J615SO/QMPX34J615ST,Eccentric,Four-Bolt Pillow Block,0883450095822/0883450095839/0883450095853/0883450095860/0883450095877/0883450095884/0883450095891/0883450095907/0883450159715/0883450160445/0883450253000/0883450253420,7.88 in/200 mm,15.75 in/400.1 mm,9.25 in/235 mm,21.63 in/549.4 mm,24.38 in/619.3 mm,4.44 in/112.8 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.88 in/73.2 mm,1.25 in/30 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPF34J700S,23234 ,7 in,7-1/2 in / 190.5 mm,20.88 in / 530.4 mm,23.63 in / 600.2 mm,4.63 in / 117.5 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf34j700s,Mounted Bearing,23234,7 in,Imperial,QMPF34J700SB/QMPF34J700SC/QMPF34J700SEB/QMPF34J700SEC/QMPF34J700SEM/QMPF34J700SEN/QMPF34J700SEO/QMPF34J700SET/QMPF34J700SM/QMPF34J700SN/QMPF34J700SO/QMPF34J700ST,Eccentric,Four-Bolt Pillow Block,0883450086424/0883450086431/0883450086455/0883450086462/0883450086479/0883450086486/0883450086493/0883450086509/0883450156059/0883450156783/0883450250993/0883450251419,7-1/2 in/190.5 mm,15.38 in/390.7 mm,9.25 in/235 mm,20.88 in/530.4 mm,23.63 in/600.2 mm,4.63 in/117.5 mm,26 in/660.4 mm,7.5 in/190.5 mm,2.5 in/63.5 mm,1 in/24 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPG34J700S,23234 ,7 in,7.88 in / 200 mm,21.63 in / 549.4 mm,24.38 in / 619.3 mm,4-1/2 in / 114.3 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg34j700s,Mounted Bearing,23234,7 in,Imperial,QMPG34J700SB/QMPG34J700SC/QMPG34J700SEB/QMPG34J700SEC/QMPG34J700SEM/QMPG34J700SEN/QMPG34J700SEO/QMPG34J700SET/QMPG34J700SM/QMPG34J700SN/QMPG34J700SO/QMPG34J700ST,Eccentric,Four-Bolt Pillow Block,0883450252232/0883450252393/0883450262057/0883450262118/0883450262187/0883450262248/0883450262309/0883450262378/0883450356541/0883450356558/0883450356565/0883450356572,7.88 in/200 mm,15.75 in/400.1 mm,9.25 in/235 mm,21.63 in/549.4 mm,24.38 in/619.3 mm,4-1/2 in/114.3 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.88 in/73.2 mm,1.25 in/30 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPH34J700S,23234 ,7 in,7.88 in / 200 mm,21.63 in / 549.4 mm,24.38 in / 619.3 mm,4-1/2 in / 114.3 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmph34j700s,Mounted Bearing,23234,7 in,Imperial,QMPH34J700SB/QMPH34J700SC/QMPH34J700SEB/QMPH34J700SEC/QMPH34J700SEM/QMPH34J700SEN/QMPH34J700SEO/QMPH34J700SET/QMPH34J700SM/QMPH34J700SN/QMPH34J700SO/QMPH34J700ST,Eccentric,Four-Bolt Pillow Block,0883450251914/0883450252072/0883450261685/0883450261746/0883450261814/0883450261876/0883450261937/0883450261999/0883450329224/0883450356121/0883450356688/0883450356695,7.88 in/200 mm,15.75 in/400.1 mm,9.25 in/235 mm,21.63 in/549.4 mm,24.38 in/619.3 mm,4-1/2 in/114.3 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.88 in/73.2 mm,1.25 in/30 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPX34J700S,23234 ,7 in,7.88 in / 200 mm,21.63 in / 549.4 mm,24.38 in / 619.3 mm,4.44 in / 112.8 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx34j700s,Mounted Bearing,23234,7 in,Imperial,QMPX34J700SB/QMPX34J700SC/QMPX34J700SEB/QMPX34J700SEC/QMPX34J700SEM/QMPX34J700SEN/QMPX34J700SEO/QMPX34J700SET/QMPX34J700SM/QMPX34J700SN/QMPX34J700SO/QMPX34J700ST,Eccentric,Four-Bolt Pillow Block,0883450095921/0883450095938/0883450095952/0883450095969/0883450095976/0883450095983/0883450095990/0883450096003/0883450159722/0883450160452/0883450253017/0883450253437,7.88 in/200 mm,15.75 in/400.1 mm,9.25 in/235 mm,21.63 in/549.4 mm,24.38 in/619.3 mm,4.44 in/112.8 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.88 in/73.2 mm,1.25 in/30 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPF13J060S,22213 ,60 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,7.63 in / 193.8 mm,1.75 in / 44.5 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf13j060s,Mounted Bearing,22213,60 mm,Metric,QMPF13J060SB/QMPF13J060SC/QMPF13J060SEB/QMPF13J060SEC/QMPF13J060SEM/QMPF13J060SEN/QMPF13J060SEO/QMPF13J060SET/QMPF13J060SM/QMPF13J060SN/QMPF13J060SO/QMPF13J060ST,Eccentric,Four-Bolt Pillow Block,0883450250597/0883450251013/0883450294720/0883450294737/0883450294744/0883450294751/0883450294768/0883450294775/0883450294782/0883450294799/0883450294805/0883450294812,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.88 in/174.8 mm,7.63 in/193.8 mm,1.75 in/44.5 mm,9.25 in/235 mm,3 in/76.2 mm,0.98 in/24.9 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.63 in/92.2 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPR13J060S,22213 ,60 mm,2.75 in / 69.9 mm,7.13 in / 181.1 mm,8.75 in / 222.3 mm,1.88 in / 47.8 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr13j060s,Mounted Bearing,22213,60 mm,Metric,QMPR13J060SB/QMPR13J060SC/QMPR13J060SEB/QMPR13J060SEC/QMPR13J060SEM/QMPR13J060SEN/QMPR13J060SEO/QMPR13J060SET/QMPR13J060SM/QMPR13J060SN/QMPR13J060SO/QMPR13J060ST,Eccentric,Four-Bolt Pillow Block,0883450034456/0883450034463/0883450034494/0883450034524/0883450034531/0883450034548/0883450034555/0883450034562/0883450034593/0883450034623/0883450251433/0883450251600,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,7.13 in/181.1 mm,8.75 in/222.3 mm,1.88 in/47.8 mm,10.25 in/260.4 mm,3.25 in/82.6 mm,0.98 in/24.9 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.76 in/95.5 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPX13J060S,22213 ,60 mm,3 in / 76.2 mm,6.94 in / 176.3 mm,9.56 in / 242.8 mm,2.63 in / 66.8 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx13j060s,Mounted Bearing,22213,60 mm,Metric,QMPX13J060SB/QMPX13J060SC/QMPX13J060SEB/QMPX13J060SEC/QMPX13J060SEM/QMPX13J060SEN/QMPX13J060SEO/QMPX13J060SET/QMPX13J060SM/QMPX13J060SN/QMPX13J060SO/QMPX13J060ST,Eccentric,Four-Bolt Pillow Block,0883450034692/0883450034722/0883450252614/0883450253031/0883450262484/0883450262491/0883450262507/0883450262514/0883450262569/0883450262576/0883450262583/0883450262590,3 in/76.2 mm,6.05 in/153.7 mm,3.62 in/91.9 mm,6.94 in/176.3 mm,9.56 in/242.8 mm,2.63 in/66.8 mm,11.25 in/285.8 mm,3.88 in/98.6 mm,1.22 in/31 mm,0.625 in/16 mm,1.24 in/31.5 mm,4.07 in/103.4 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPF13J065S,22213 ,65 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,7.63 in / 193.8 mm,1.75 in / 44.5 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf13j065s,Mounted Bearing,22213,65 mm,Metric,QMPF13J065SB/QMPF13J065SC/QMPF13J065SEB/QMPF13J065SEC/QMPF13J065SEM/QMPF13J065SEN/QMPF13J065SEO/QMPF13J065SET/QMPF13J065SM/QMPF13J065SN/QMPF13J065SO/QMPF13J065ST,Eccentric,Four-Bolt Pillow Block,0883450083225/0883450083232/0883450083256/0883450083263/0883450083270/0883450083287/0883450083294/0883450083300/0883450155687/0883450156417/0883450250627/0883450251044,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.88 in/174.8 mm,7.63 in/193.8 mm,1.75 in/44.5 mm,9.25 in/235 mm,3 in/76.2 mm,0.98 in/24.9 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.63 in/92.2 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPR13J065S,22213 ,65 mm,2.75 in / 69.9 mm,7.13 in / 181.1 mm,8.75 in / 222.3 mm,1.88 in / 47.8 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr13j065s,Mounted Bearing,22213,65 mm,Metric,QMPR13J065SB/QMPR13J065SC/QMPR13J065SEB/QMPR13J065SEC/QMPR13J065SEM/QMPR13J065SEN/QMPR13J065SEO/QMPR13J065SET/QMPR13J065SM/QMPR13J065SN/QMPR13J065SO/QMPR13J065ST,Eccentric,Four-Bolt Pillow Block,0883450089425/0883450089432/0883450089456/0883450089463/0883450089470/0883450089487/0883450089494/0883450089500/0883450157148/0883450157346/0883450251464/0883450251631,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,7.13 in/181.1 mm,8.75 in/222.3 mm,1.88 in/47.8 mm,10.25 in/260.4 mm,3.25 in/82.6 mm,0.98 in/24.9 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.76 in/95.5 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPX13J065S,22213 ,65 mm,3 in / 76.2 mm,6.94 in / 176.3 mm,9.56 in / 242.8 mm,2.63 in / 66.8 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx13j065s,Mounted Bearing,22213,65 mm,Metric,QMPX13J065SB/QMPX13J065SC/QMPX13J065SEB/QMPX13J065SEC/QMPX13J065SEM/QMPX13J065SEN/QMPX13J065SEO/QMPX13J065SET/QMPX13J065SM/QMPX13J065SN/QMPX13J065SO/QMPX13J065ST,Eccentric,Four-Bolt Pillow Block,0883450092722/0883450092739/0883450092753/0883450092760/0883450092777/0883450092784/0883450092791/0883450092807/0883450159357/0883450160087/0883450252645/0883450253062,3 in/76.2 mm,6.05 in/153.7 mm,3.62 in/91.9 mm,6.94 in/176.3 mm,9.56 in/242.8 mm,2.63 in/66.8 mm,11.25 in/285.8 mm,3.88 in/98.6 mm,1.22 in/31 mm,0.625 in/16 mm,1.24 in/31.5 mm,4.07 in/103.4 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPF15J070S,22215 ,70 mm,3.25 in / 82.6 mm,7.6 in / 193 mm,9.1 in / 231.1 mm,1.88 in / 47.8 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf15j070s,Mounted Bearing,22215,70 mm,Metric,QMPF15J070SB/QMPF15J070SC/QMPF15J070SEB/QMPF15J070SEC/QMPF15J070SEM/QMPF15J070SEN/QMPF15J070SEO/QMPF15J070SET/QMPF15J070SM/QMPF15J070SN/QMPF15J070SO/QMPF15J070ST,Eccentric,Four-Bolt Pillow Block,0883450083522/0883450083539/0883450083553/0883450083560/0883450083577/0883450083584/0883450083591/0883450083607/0883450155717/0883450156448/0883450250658/0883450251075,3.25 in/82.6 mm,6.6 in/167.6 mm,4.01 in/101.9 mm,7.6 in/193 mm,9.1 in/231.1 mm,1.88 in/47.8 mm,10.44 in/265.2 mm,3.13 in/79.5 mm,1.29 in/32.8 mm,0.625 in/16 mm,1-1/4 in/31.8 mm,3.93 in/99.8 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPR15J070S,22215 ,70 mm,3.13 in / 79.5 mm,8 in / 203.2 mm,9.6 in / 243.8 mm,2.13 in / 54.1 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr15j070s,Mounted Bearing,22215,70 mm,Metric,QMPR15J070SB/QMPR15J070SC/QMPR15J070SEB/QMPR15J070SEC/QMPR15J070SEM/QMPR15J070SEN/QMPR15J070SEO/QMPR15J070SET/QMPR15J070SM/QMPR15J070SN/QMPR15J070SO/QMPR15J070ST,Eccentric,Four-Bolt Pillow Block,0883450089722/0883450089739/0883450089753/0883450089760/0883450089777/0883450089784/0883450089791/0883450089807/0883450157179/0883450157377/0883450251495/0883450251662,3.13 in/79.5 mm,6.47 in/164.3 mm,4.01 in/101.9 mm,8 in/203.2 mm,9.6 in/243.8 mm,2.13 in/54.1 mm,10.83 in/275.1 mm,3.38 in/85.9 mm,1.16 in/29.5 mm,0.625 in/16 mm,1-1/4 in/31.8 mm,4.06 in/103.1 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPX15J070S,22215 ,70 mm,3.5 in / 88.9 mm,9.06 in / 230.1 mm,10.44 in / 265.2 mm,2.75 in / 69.9 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx15j070s,Mounted Bearing,22215,70 mm,Metric,QMPX15J070SB/QMPX15J070SC/QMPX15J070SEB/QMPX15J070SEC/QMPX15J070SEM/QMPX15J070SEN/QMPX15J070SEO/QMPX15J070SET/QMPX15J070SM/QMPX15J070SN/QMPX15J070SO/QMPX15J070ST,Eccentric,Four-Bolt Pillow Block,0883450093026/0883450093033/0883450093057/0883450093064/0883450093071/0883450093088/0883450093095/0883450093101/0883450159388/0883450160117/0883450252676/0883450253093,3.5 in/88.9 mm,6.83 in/173.5 mm,4.01 in/101.9 mm,9.06 in/230.1 mm,10.44 in/265.2 mm,2.75 in/69.9 mm,13 in/330.2 mm,4.25 in/108 mm,1.54 in/39.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,4.5 in/114.3 mm,2.37 in/60.2 mm,0.28 in/7.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPF15J075S,22215 ,75 mm,3.25 in / 82.6 mm,7.6 in / 193 mm,9.1 in / 231.1 mm,1.88 in / 47.8 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf15j075s,Mounted Bearing,22215,75 mm,Metric,QMPF15J075SB/QMPF15J075SC/QMPF15J075SEB/QMPF15J075SEC/QMPF15J075SEM/QMPF15J075SEN/QMPF15J075SEO/QMPF15J075SET/QMPF15J075SM/QMPF15J075SMNP/QMPF15J075SN/QMPF15J075SO/QMPF15J075ST,Eccentric,Four-Bolt Pillow Block,0883450083621/0883450083638/0883450083652/0883450083669/0883450083676/0883450083683/0883450083690/0883450083706/0883450155748/0883450156479/0883450250689/0883450251105/0883450510486,3.25 in/82.6 mm,6.6 in/167.6 mm,4.01 in/101.9 mm,7.6 in/193 mm,9.1 in/231.1 mm,1.88 in/47.8 mm,10.44 in/265.2 mm,3.13 in/79.5 mm,1.29 in/32.8 mm,0.625 in/16 mm,1-1/4 in/31.8 mm,3.93 in/99.8 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPR15J075S,22215 ,75 mm,3.13 in / 79.5 mm,8 in / 203.2 mm,9.6 in / 243.8 mm,2.13 in / 54.1 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr15j075s,Mounted Bearing,22215,75 mm,Metric,QMPR15J075SB/QMPR15J075SC/QMPR15J075SEB/QMPR15J075SEC/QMPR15J075SEM/QMPR15J075SEN/QMPR15J075SEO/QMPR15J075SET/QMPR15J075SM/QMPR15J075SN/QMPR15J075SO/QMPR15J075ST,Eccentric,Four-Bolt Pillow Block,0883450089821/0883450089838/0883450089852/0883450089869/0883450089876/0883450089883/0883450089890/0883450089906/0883450157209/0883450157407/0883450251525/0883450251693,3.13 in/79.5 mm,6.47 in/164.3 mm,4.01 in/101.9 mm,8 in/203.2 mm,9.6 in/243.8 mm,2.13 in/54.1 mm,10.83 in/275.1 mm,3.38 in/85.9 mm,1.16 in/29.5 mm,0.625 in/16 mm,1-1/4 in/31.8 mm,4.06 in/103.1 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPX15J075S,22215 ,75 mm,3.5 in / 88.9 mm,9.06 in / 230.1 mm,10.44 in / 265.2 mm,2.75 in / 69.9 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx15j075s,Mounted Bearing,22215,75 mm,Metric,QMPX15J075SB/QMPX15J075SC/QMPX15J075SEB/QMPX15J075SEC/QMPX15J075SEM/QMPX15J075SEN/QMPX15J075SEO/QMPX15J075SET/QMPX15J075SM/QMPX15J075SN/QMPX15J075SO/QMPX15J075ST,Eccentric,Four-Bolt Pillow Block,0883450093125/0883450093132/0883450093156/0883450093163/0883450093170/0883450093187/0883450093194/0883450093200/0883450159418/0883450160148/0883450252706/0883450253123,3.5 in/88.9 mm,6.83 in/173.5 mm,4.01 in/101.9 mm,9.06 in/230.1 mm,10.44 in/265.2 mm,2.75 in/69.9 mm,13 in/330.2 mm,4.25 in/108 mm,1.54 in/39.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,4.5 in/114.3 mm,2.37 in/60.2 mm,0.28 in/7.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPF18J080S,22218 ,80 mm,3.75 in / 95.3 mm,8.88 in / 225.6 mm,10.88 in / 276.4 mm,2 in / 50.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf18j080s,Mounted Bearing,22218,80 mm,Metric,QMPF18J080SB/QMPF18J080SC/QMPF18J080SEB/QMPF18J080SEC/QMPF18J080SEM/QMPF18J080SEN/QMPF18J080SEO/QMPF18J080SET/QMPF18J080SM/QMPF18J080SMNP/QMPF18J080SN/QMPF18J080SO/QMPF18J080ST,Eccentric,Four-Bolt Pillow Block,0883450084123/0883450084130/0883450084154/0883450084161/0883450084178/0883450084185/0883450084192/0883450084208/0883450155779/0883450156509/0883450250719/0883450251136/0883450958653,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,8.88 in/225.6 mm,10.88 in/276.4 mm,2 in/50.8 mm,12.3 in/312.4 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
