Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension L,Dimension MT,Dimension RTT,Dimension ST,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max,UPC Code
DAAP20K307S,22220 ,3 7/16 in,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 7/16 in'],['Imperial'],"['DAAP20K307SB', 'DAAP20K307SC', 'DAAP20K307SEB', 'DAAP20K307SEC', 'DAAP20K307SEM', 'DAAP20K307SEN', 'DAAP20K307SEO', 'DAAP20K307SET', 'DAAP20K307SM', 'DAAP20K307SN', 'DAAP20K307SO', 'DAAP20K307ST', 'DAAP20K307STNG']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.98 in', '202.7 mm']","['5.12 in', '130 mm']","['9.38 in', '238.3 mm']","['11.25 in', '285.8 mm']","['13.5 in', '342.9 mm']","['3.38 in', '85.9 mm']","['1.88 in', '47.8 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.3 in', '58.4 mm']","['0.6 in', '15.3 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450008822', '0883450008839', '0883450008853', '0883450008860', '0883450008877', '0883450008884', '0883450008891', '0883450008907', '0883450195751', '0883450195959', '0883450273268', '0883450273466', '0883450458924']"
TAAPA20K307S,22220 ,3 7/16 in,4.5 in / 114.3 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 7/16 in'],['Imperial'],"['TAAPA20K307SB', 'TAAPA20K307SC', 'TAAPA20K307SEB', 'TAAPA20K307SEC', 'TAAPA20K307SEM', 'TAAPA20K307SEN', 'TAAPA20K307SEO', 'TAAPA20K307SET', 'TAAPA20K307SM', 'TAAPA20K307SN', 'TAAPA20K307SO', 'TAAPA20K307ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.5 in', '368.3 mm']","['3.42 in', '86.9 mm']","['1.63 in', '41.4 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450125673', '0883450125680', '0883450125703', '0883450125710', '0883450125727', '0883450125734', '0883450125741', '0883450125758', '0883450197762', '0883450197960', '0883450275262', '0883450275460']"
TAAPN20K307S,22220 ,3 7/16 in,4.41 in / 112 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 7/16 in'],['Imperial'],"['TAAPN20K307SB', 'TAAPN20K307SC', 'TAAPN20K307SEB', 'TAAPN20K307SEC', 'TAAPN20K307SEM', 'TAAPN20K307SEN', 'TAAPN20K307SEO', 'TAAPN20K307SET', 'TAAPN20K307SM', 'TAAPN20K307SN', 'TAAPN20K307SO', 'TAAPN20K307ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.41 in', '112 mm']","['8.54 in', '216.9 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.75 in', '374.7 mm']","['3.42 in', '86.9 mm']","['1.53 in', '38.9 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450133425', '0883450133432', '0883450133456', '0883450133463', '0883450133470', '0883450133487', '0883450133494', '0883450133500', '0883450197359', '0883450197564', '0883450274869', '0883450275064']"
TAASD20K307S,22220 ,3 7/16 in,5.5 in / 139.7 mm,13.25 in / 336.6 mm,14.25 in / 362 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 7/16 in'],['Imperial'],"['TAASD20K307SB', 'TAASD20K307SC', 'TAASD20K307SEB', 'TAASD20K307SEC', 'TAASD20K307SEM', 'TAASD20K307SEN', 'TAASD20K307SEO', 'TAASD20K307SET', 'TAASD20K307SM', 'TAASD20K307SN', 'TAASD20K307SO', 'TAASD20K307ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.5 in', '139.7 mm']","['9.75 in', '247.7 mm']","['5.12 in', '130 mm']","['13.25 in', '336.6 mm']","['14.25 in', '362 mm']","['16.75 in', '425.5 mm']","['3.38 in', '85.7 mm']","['2.75 in', '69.9 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.46 in', '62.6 mm']","['0.65 in', '16.4 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
TAADI20K307S,22220 ,3 7/16 in,4.5 in / 114.3 mm,12.81 in / 325.4 mm,13.81 in / 350.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 7/16 in'],['Imperial'],"['TAADI20K307SB', 'TAADI20K307SC', 'TAADI20K307SEB', 'TAADI20K307SEC', 'TAADI20K307SEM', 'TAADI20K307SEN', 'TAADI20K307SEO', 'TAADI20K307SET', 'TAADI20K307SM', 'TAADI20K307SN', 'TAADI20K307SO', 'TAADI20K307ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['12.81 in', '325.4 mm']","['13.81 in', '350.8 mm']","['16 in', '406.4 mm']","['3.38 in', '85.7 mm']","['1.56 in', '39.6 mm']","['0.875 in', '24 mm']","['4.05 in', '102.9 mm']","['2.3 in', '58.4 mm']","['0.64 in', '16.3 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
DAAP20K308S,22220 ,3 1/2 in,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 1/2 in'],['Imperial'],"['DAAP20K308SB', 'DAAP20K308SC', 'DAAP20K308SEB', 'DAAP20K308SEC', 'DAAP20K308SEM', 'DAAP20K308SEN', 'DAAP20K308SEO', 'DAAP20K308SET', 'DAAP20K308SM', 'DAAP20K308SN', 'DAAP20K308SO', 'DAAP20K308ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['7.98 in', '202.7 mm']","['5.12 in', '130 mm']","['9.38 in', '238.3 mm']","['11.25 in', '285.8 mm']","['13.5 in', '342.9 mm']","['3.38 in', '85.9 mm']","['1.88 in', '47.8 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.3 in', '58.4 mm']","['0.6 in', '15.3 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450008921', '0883450008938', '0883450008952', '0883450008969', '0883450008976', '0883450008983', '0883450008990', '0883450009003', '0883450195768', '0883450195966', '0883450273275', '0883450273473']"
TAAPA20K308S,22220 ,3 1/2 in,4.5 in / 114.3 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 1/2 in'],['Imperial'],"['TAAPA20K308SB', 'TAAPA20K308SC', 'TAAPA20K308SEB', 'TAAPA20K308SEC', 'TAAPA20K308SEM', 'TAAPA20K308SEN', 'TAAPA20K308SEO', 'TAAPA20K308SET', 'TAAPA20K308SM', 'TAAPA20K308SN', 'TAAPA20K308SO', 'TAAPA20K308ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.5 in', '368.3 mm']","['3.42 in', '86.9 mm']","['1.63 in', '41.4 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450125772', '0883450125789', '0883450125802', '0883450125819', '0883450125826', '0883450125833', '0883450125840', '0883450125857', '0883450197779', '0883450197977', '0883450275279', '0883450275477']"
TAAPN20K308S,22220 ,3 1/2 in,4.41 in / 112 mm,10.88 in / 276.4 mm,12.88 in / 327.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 1/2 in'],['Imperial'],"['TAAPN20K308SB', 'TAAPN20K308SC', 'TAAPN20K308SEB', 'TAAPN20K308SEC', 'TAAPN20K308SEM', 'TAAPN20K308SEN', 'TAAPN20K308SEO', 'TAAPN20K308SET', 'TAAPN20K308SM', 'TAAPN20K308SN', 'TAAPN20K308SO', 'TAAPN20K308ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.41 in', '112 mm']","['8.54 in', '216.9 mm']","['5.12 in', '130 mm']","['10.88 in', '276.4 mm']","['12.88 in', '327.2 mm']","['14.75 in', '374.7 mm']","['3.42 in', '86.9 mm']","['1.53 in', '38.9 mm']","['0.875 in', '24 mm']","['4.03 in', '102.4 mm']","['2.3 in', '58.4 mm']","['0.58 in', '14.73 mm']","['4.8 in', '124.83 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']","['0883450133524', '0883450133531', '0883450133555', '0883450133562', '0883450133579', '0883450133586', '0883450133593', '0883450133609', '0883450197366', '0883450197571', '0883450274876', '0883450275071']"
TAASD20K308S,22220 ,3 1/2 in,5.5 in / 139.7 mm,13.25 in / 336.6 mm,14.25 in / 362 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 1/2 in'],['Imperial'],"['TAASD20K308SB', 'TAASD20K308SC', 'TAASD20K308SEB', 'TAASD20K308SEC', 'TAASD20K308SEM', 'TAASD20K308SEN', 'TAASD20K308SEO', 'TAASD20K308SET', 'TAASD20K308SM', 'TAASD20K308SN', 'TAASD20K308SO', 'TAASD20K308ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.5 in', '139.7 mm']","['9.75 in', '247.7 mm']","['5.12 in', '130 mm']","['13.25 in', '336.6 mm']","['14.25 in', '362 mm']","['16.75 in', '425.5 mm']","['3.38 in', '85.7 mm']","['2.75 in', '69.9 mm']","['0.875 in', '24 mm']","['3.99 in', '101.3 mm']","['2.46 in', '62.6 mm']","['0.65 in', '16.4 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
TAADI20K308S,22220 ,3 1/2 in,4.5 in / 114.3 mm,12.81 in / 325.4 mm,13.81 in / 350.8 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,['Mounted Bearing'],['22220'],['3 1/2 in'],['Imperial'],"['TAADI20K308SB', 'TAADI20K308SC', 'TAADI20K308SEB', 'TAADI20K308SEC', 'TAADI20K308SEM', 'TAADI20K308SEN', 'TAADI20K308SEO', 'TAADI20K308SET', 'TAADI20K308SM', 'TAADI20K308SN', 'TAADI20K308SO', 'TAADI20K308ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.5 in', '114.3 mm']","['8.63 in', '219.2 mm']","['5.12 in', '130 mm']","['12.81 in', '325.4 mm']","['13.81 in', '350.8 mm']","['16 in', '406.4 mm']","['3.38 in', '85.7 mm']","['1.56 in', '39.6 mm']","['0.875 in', '24 mm']","['4.05 in', '102.9 mm']","['2.3 in', '58.4 mm']","['0.64 in', '16.3 mm']","['4.6 in', '121.8 mm']","['113000 lbf', '502000 N']","['97700 lbf', '435000 N']",['0.24'],['2.85'],['4.24'],['1200 rpm'],['2000 rpm'],['900 rpm'],['1200 rpm'],['1600 rpm'],['900 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0043 in', '0.110 mm']","['0.0055 in', '0.140 mm']",
DAAP22K315S,22222 ,3 15/16 in,4.25 in / 108 mm,10.06 in / 255.5 mm,12.5 in / 317.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['3 15/16 in'],['Imperial'],"['DAAP22K315SB', 'DAAP22K315SC', 'DAAP22K315SEB', 'DAAP22K315SEC', 'DAAP22K315SEM', 'DAAP22K315SEN', 'DAAP22K315SEO', 'DAAP22K315SET', 'DAAP22K315SM', 'DAAP22K315SN', 'DAAP22K315SO', 'DAAP22K315ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.25 in', '108 mm']","['8.8 in', '223.5 mm']","['5.71 in', '145 mm']","['10.06 in', '255.5 mm']","['12.5 in', '317.5 mm']","['14.25 in', '362 mm']","['3.96 in', '100.6 mm']","['1.5 in', '38.1 mm']","['1 in', '24 mm']","['4.46 in', '113.3 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450009126', '0883450009133', '0883450009157', '0883450009164', '0883450009171', '0883450009188', '0883450009195', '0883450009201', '0883450195782', '0883450195980', '0883450273299', '0883450273497']"
TAAPA22K315S,22222 ,3 15/16 in,4.94 in / 125.5 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['3 15/16 in'],['Imperial'],"['TAAPA22K315SB', 'TAAPA22K315SC', 'TAAPA22K315SEB', 'TAAPA22K315SEC', 'TAAPA22K315SEM', 'TAAPA22K315SEN', 'TAAPA22K315SEO', 'TAAPA22K315SET', 'TAAPA22K315SM', 'TAAPA22K315SN', 'TAAPA22K315SO', 'TAAPA22K315ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.94 in', '125.5 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450125970', '0883450125987', '0883450126007', '0883450126014', '0883450126021', '0883450126038', '0883450126045', '0883450126052', '0883450197793', '0883450197991', '0883450275293', '0883450275491']"
TAAPN22K315S,22222 ,3 15/16 in,4.92 in / 125 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['3 15/16 in'],['Imperial'],"['TAAPN22K315SB', 'TAAPN22K315SC', 'TAAPN22K315SEB', 'TAAPN22K315SEC', 'TAAPN22K315SEM', 'TAAPN22K315SEN', 'TAAPN22K315SEO', 'TAAPN22K315SET', 'TAAPN22K315SM', 'TAAPN22K315SN', 'TAAPN22K315SO', 'TAAPN22K315ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.92 in', '125 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450133722', '0883450133739', '0883450133753', '0883450133760', '0883450133777', '0883450133784', '0883450133791', '0883450133807', '0883450197380', '0883450197595', '0883450274890', '0883450275095']"
DAAP22K400S,22222 ,4 in,4.25 in / 108 mm,10.06 in / 255.5 mm,12.5 in / 317.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['4 in'],['Imperial'],"['DAAP22K400SB', 'DAAP22K400SC', 'DAAP22K400SEB', 'DAAP22K400SEC', 'DAAP22K400SEM', 'DAAP22K400SEN', 'DAAP22K400SEO', 'DAAP22K400SET', 'DAAP22K400SM', 'DAAP22K400SN', 'DAAP22K400SO', 'DAAP22K400ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.25 in', '108 mm']","['8.8 in', '223.5 mm']","['5.71 in', '145 mm']","['10.06 in', '255.5 mm']","['12.5 in', '317.5 mm']","['14.25 in', '362 mm']","['3.96 in', '100.6 mm']","['1.5 in', '38.1 mm']","['1 in', '24 mm']","['4.46 in', '113.3 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450009225', '0883450009232', '0883450009256', '0883450009263', '0883450009270', '0883450009287', '0883450009294', '0883450009300', '0883450195799', '0883450195997', '0883450273305', '0883450273503']"
TAAPA22K400S,22222 ,4 in,4.94 in / 125.5 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['4 in'],['Imperial'],"['TAAPA22K400SB', 'TAAPA22K400SC', 'TAAPA22K400SEB', 'TAAPA22K400SEC', 'TAAPA22K400SEM', 'TAAPA22K400SEN', 'TAAPA22K400SEO', 'TAAPA22K400SET', 'TAAPA22K400SM', 'TAAPA22K400SN', 'TAAPA22K400SO', 'TAAPA22K400ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.94 in', '125.5 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450126076', '0883450126083', '0883450126106', '0883450126113', '0883450126120', '0883450126137', '0883450126144', '0883450126151', '0883450197809', '0883450198004', '0883450275309', '0883450275507']"
TAAPN22K400S,22222 ,4 in,4.92 in / 125 mm,12.5 in / 317.5 mm,14.5 in / 368.3 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,['Mounted Bearing'],['22222'],['4 in'],['Imperial'],"['TAAPN22K400SB', 'TAAPN22K400SC', 'TAAPN22K400SEB', 'TAAPN22K400SEC', 'TAAPN22K400SEM', 'TAAPN22K400SEN', 'TAAPN22K400SEO', 'TAAPN22K400SET', 'TAAPN22K400SM', 'TAAPN22K400SN', 'TAAPN22K400SO', 'TAAPN22K400ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4.92 in', '125 mm']","['9.47 in', '240.5 mm']","['5.71 in', '145 mm']","['12.5 in', '317.5 mm']","['14.5 in', '368.3 mm']","['16 in', '406.4 mm']","['3.96 in', '100.6 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.47 in', '113.5 mm']","['2.48 in', '63 mm']","['0.57 in', '14.6 mm']","['5.15 in', '130.7 mm']","['147000 lbf', '653000 N']","['125000 lbf', '555000 N']",['0.25'],['2.73'],['4.06'],['900 rpm'],['1700 rpm'],['600 rpm'],['900 rpm'],['1200 rpm'],['600 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']","['0883450133821', '0883450133838', '0883450133852', '0883450133869', '0883450133876', '0883450133883', '0883450133890', '0883450133906', '0883450197397', '0883450197601', '0883450274906', '0883450275101']"
TAAPN24K403S,22224 ,4 3/16 in,5.512 in / 140 mm,13.56 in / 344.4 mm,14 in / 355.6 mm,174000 lbf / 772000 N,145000 lbf / 647000 N,,['Mounted Bearing'],['22224'],['4 3/16 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.512 in', '140 mm']","['10.35 in', '262.9 mm']","['6.08 in', '154.4 mm']","['13.56 in', '344.4 mm']","['14 in', '355.6 mm']","['16.13 in', '409.7 mm']","['3.85 in', '97.8 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.57 in', '116.1 mm']","['2.82 in', '71.6 mm']","['0.73 in', '18.7 mm']","['5.48 in', '139.15 mm']","['174000 lbf', '772000 N']","['145000 lbf', '647000 N']",['0.25'],['2.70'],['4.02'],['800 rpm'],['1600 rpm'],['500 rpm'],['800 rpm'],['1100 rpm'],['500 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']",
TAAPN24K404S,22224 ,4 1/4 in,5.512 in / 140 mm,13.56 in / 344.4 mm,14 in / 355.6 mm,174000 lbf / 772000 N,145000 lbf / 647000 N,,['Mounted Bearing'],['22224'],['4 1/4 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.512 in', '140 mm']","['10.35 in', '262.9 mm']","['6.08 in', '154.4 mm']","['13.56 in', '344.4 mm']","['14 in', '355.6 mm']","['16.13 in', '409.7 mm']","['3.85 in', '97.8 mm']","['2 in', '50.8 mm']","['0.875 in', '24 mm']","['4.57 in', '116.1 mm']","['2.82 in', '71.6 mm']","['0.73 in', '18.7 mm']","['5.48 in', '139.15 mm']","['174000 lbf', '772000 N']","['145000 lbf', '647000 N']",['0.25'],['2.70'],['4.02'],['800 rpm'],['1600 rpm'],['500 rpm'],['800 rpm'],['1100 rpm'],['500 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0053 in', '0.135 mm']","['0.0067 in', '0.170 mm']",
